bank,epochs,naive_vol_mae,tft_vol_mae,vol_improvement_pct,naive_price_mae,tft_price_mae,price_improvement_pct
BID,10,0.011348241543605152,0.007874583141723328,30.60966219774609,0.5695187165775399,0.5648869103416398,0.8132842874303452
BID,15,0.011348241543605152,0.007844946452157928,30.870818866394035,0.5695187165775399,0.5415191593272161,4.916354183859688
BID,20,0.011348241543605152,0.007755535810781275,31.658699887723163,0.5695187165775399,0.5334528885295682,6.332685300441991
CTG,10,0.011227593954681765,0.00799844819840456,28.76079923544699,0.4098655913978494,0.43801774076236183,-6.868629608184317
CTG,15,0.011227593954681765,0.007983391909826913,28.894899993262236,0.4098655913978494,0.4164378322068081,-1.6035112356087302
CTG,20,0.011227593954681765,0.007992874794722785,28.81043946739937,0.4098655913978494,0.4215959708921371,-2.8620064090476927
VCB,10,0.009311140090076784,0.006591808161505009,29.2051446145662,0.7432085561497325,0.7396265354258491,0.48196709984615677
VCB,15,0.009311140090076784,0.006626836052457481,28.828951252490143,0.7432085561497325,0.6744354672355448,9.253538370235354
VCB,20,0.009311140090076784,0.0066323126000618566,28.7701340985069,0.7432085561497325,0.6788211177887127,8.663441483314651
