bank,epochs,naive_vol_mae,np_vol_mae,vol_improvement_pct,naive_price_mae,np_price_mae,price_improvement_pct
BID,10,0.011348241543605152,0.008759437010045598,22.81238484052511,0.5695187165775399,5.786822142167525,-916.0898972632183
BID,15,0.011348241543605152,0.009079517450350504,19.991855870684187,0.5695187165775399,5.912857149093546,-938.2199876812144
BID,30,0.011348241543605152,0.014342190903502063,-26.382495899411225,0.5695187165775399,7.095972775341992,-1145.9595389567633
CTG,10,0.011227593954681765,0.013748369349047955,-22.45160810535955,0.4098655913978494,7.459160260436356,-1719.9039921835933
CTG,15,0.011227593954681765,0.014822097843074663,-32.01490811746034,0.4098655913978494,8.118967146514564,-1880.885274810401
CTG,30,0.011227593954681765,0.015520785548972413,-38.23785943470499,0.4098655913978494,13.425603568169379,-3175.611285734249
VCB,10,0.009311140090076784,0.008550568355722077,8.16840609202385,0.7432085561497325,7.293867111206054,-881.4024678338843
VCB,15,0.009311140090076784,0.00797055505903885,14.39764645434391,0.7432085561497325,8.929361236490667,-1101.4610384398873
VCB,30,0.009311140090076784,0.008144090131303074,12.533910428621697,0.7432085561497325,12.058182217603063,-1522.449327019552
