bank,epochs,naive_vol_mae,tft_vol_mae,vol_improvement_pct,naive_price_mae,tft_price_mae,price_improvement_pct
BID,10,0.011348241543605152,0.007907637652974885,30.318387896573128,0.5695187165775399,0.5821768374111561,-2.222599620550446
BID,15,0.011348241543605152,0.0077887457551223185,31.366055919814688,0.5695187165775399,0.5310357098910896,6.757110094240576
BID,20,0.011348241543605152,0.007833138458780534,30.974870171012654,0.5695187165775399,0.5346882572276068,6.115770796654925
CTG,10,0.011227593954681765,0.007964606824480136,29.062211755894545,0.4098655913978494,0.45379855104672,-10.718869934662473
CTG,15,0.011227593954681765,0.00801309935800577,28.630306810619842,0.4098655913978494,0.4335173405883132,-5.770611070277785
CTG,20,0.011227593954681765,0.007982867544514029,28.89957031991459,0.4098655913978494,0.4103793008865848,-0.12533608566247403
VCB,10,0.009311140090076784,0.006607670621722623,29.034784593514434,0.7432085561497325,0.7233944995900528,2.6660156689164682
VCB,15,0.009311140090076784,0.006814138509734628,26.817355943374753,0.7432085561497325,0.6883693686908581,7.378707767167588
VCB,20,0.009311140090076784,0.006631963402479282,28.77388441886721,0.7432085561497325,0.6715152446726427,9.646459379922142
