ds,y,yhat1,ar1,lagged_regressor_volume1,lagged_regressor_rsi1,lagged_regressor_volatility_20d1,lagged_regressor_vnindex_close1,lagged_regressor_vn30_close1,lagged_regressor_usd_vnd1,lagged_regressor_interest_rate1,trend,season_weekly
2018-02-20,20.218333333333334,19.851606,-1.7959284,9.603034,-45.65434,3.1949236,120.771576,-94.75603,2.2957714,7.306742,14.2843895,4.601474
2018-02-21,20.4,19.75681,-9.416536,7.8640895,-37.387127,2.6163778,98.901924,-77.59734,1.8800466,5.983617,14.284813,12.626955
2018-02-22,20.07,19.244759,0.01298786,6.08106,-28.910318,2.023165,76.47783,-60.00365,1.4537824,4.626948,14.285236,3.1977227
2018-02-23,20.24,19.994022,15.084589,3.9726412,-18.886566,1.3216954,49.96152,-39.199253,0.94972867,3.0226977,14.28566,-10.518693
2018-02-26,20.78,19.750519,14.578232,1.7399173,-8.271841,0.5788694,21.881893,-17.16829,0.4159573,1.3238657,14.28693,-9.615015
2018-02-27,20.81,19.941544,0.61423177,1.5563178,-7.3989806,0.51778597,19.572872,-15.356657,0.3720647,1.1841687,14.2873535,4.592388
2018-02-28,21.27,20.751286,-6.7856445,2.2130587,-10.521231,0.7362833,27.832306,-21.836916,0.5290699,1.6838688,14.287777,12.612716
2018-03-01,20.62,21.054165,2.3327029,4.3403983,-20.63494,1.4440479,54.58658,-42.82802,1.0376472,3.3025157,14.2882,3.1850357
2018-03-02,20.62,20.111282,15.796657,1.9261241,-9.157099,0.6408203,24.223703,-19.005646,0.46047327,1.4655465,14.288624,-10.52792
2018-03-05,19.2,20.276377,15.445838,0.5114542,-2.4315343,0.17016052,6.432252,-5.0466733,0.12227198,0.38915455,14.289895,-9.6064415
2018-03-06,20.54,20.383608,1.2621018,0.8774727,-4.1716437,0.29193464,11.035445,-8.658288,0.20977503,0.6676501,14.2903185,4.5788407
2018-03-07,20.46,19.077417,-6.3580246,-5.0758286,24.131292,-1.6887252,-63.83564,50.084736,-1.2134646,-3.8620892,14.290742,12.604423
2018-03-08,20.29,20.360573,3.4403439,-1.9109615,9.085012,-0.6357757,-24.03301,18.856033,-0.45684838,-1.4540094,14.291165,3.1786244
2018-03-09,20.32,19.175991,17.994194,-9.011253,42.840923,-2.9980385,-113.32911,88.916756,-2.1542962,-6.856469,14.29159,-10.518307
2018-03-12,21.06,19.64382,15.592245,-2.1799426,10.363791,-0.7252657,-27.415827,21.510153,-0.52115303,-1.6586715,14.29286,-9.61437
2018-03-13,21.38,19.58931,2.0112958,-4.5327,21.549173,-1.5080267,-57.005043,44.725517,-1.0836204,-3.4488342,14.293283,4.588259
2018-03-14,21.27,20.581219,-5.595727,-2.558077,12.161502,-0.8510707,-32.1714,25.241316,-0.6115526,-1.9463859,14.293707,12.618898
2018-03-15,22.75,19.919735,2.885224,-1.6057332,7.6339087,-0.5342265,-20.194338,15.844253,-0.38387826,-1.2217678,14.29413,3.2021635
2018-03-16,23.35,20.242764,14.770949,5.9030123,-28.063852,1.9639286,74.23863,-58.246803,1.4112172,4.491475,14.294554,-10.5203495
2018-03-19,22.75,23.336987,15.83353,9.783008,-46.509964,3.2548008,123.034996,-96.53188,2.3387973,7.4436803,14.295825,-9.605797
2018-03-20,23.18,21.041883,1.5053271,2.219084,-10.549876,0.738288,27.908087,-21.896372,0.5305104,1.6884534,14.296248,4.602137
2018-03-21,23.73,19.555124,-7.837231,1.6867514,-8.019083,0.5611812,21.213259,-16.643686,0.40324712,1.283413,14.296672,12.610602
2018-03-22,24.17,21.265892,2.114755,5.7251787,-27.218405,1.9047636,72.00213,-56.49207,1.3687031,4.3561654,14.297095,3.2075765
2018-03-23,23.1,22.583576,18.06525,2.5937421,-12.3310585,0.86293644,32.61993,-25.593233,0.6200789,1.9735225,14.297519,-10.52511
2018-03-26,24.49,21.12687,16.48866,-0.16293016,0.77459574,-0.05420677,-2.0490746,1.607681,-0.038951274,-0.123970054,14.29879,-9.613727
2018-03-27,24.06,21.370134,1.6964116,2.7328343,-12.992327,0.90921235,34.369213,-26.9657,0.65333134,2.079355,14.299213,4.5885925
2018-03-28,24.3,24.200375,-3.911405,4.2275352,-20.09837,1.4064984,53.167164,-41.714363,1.0106654,3.2166407,14.299637,12.596375
2018-03-29,24.0,22.350769,6.5628533,-5.894681,28.024244,-1.9611567,-74.13385,58.164593,-1.4092255,-4.485136,14.30006,3.1830683
2018-03-30,23.67,21.985685,18.23127,-0.08137995,0.38689315,-0.027075062,-1.0234667,0.8030005,-0.019455286,-0.06192026,14.300484,-10.522664
2018-04-02,24.55,22.404573,18.420338,-2.4196625,11.503457,-0.8050202,-30.430637,23.875538,-0.5784621,-1.8410691,14.301754,-9.621664
2018-04-03,24.6,23.603687,5.338546,-2.2082186,10.4982195,-0.73467296,-27.771435,21.789158,-0.5279128,-1.680186,14.302177,4.59801
2018-04-04,24.44,23.493572,-2.4528131,-3.4212935,16.26537,-1.1382623,-43.02755,33.758934,-0.8179194,-2.6031888,14.302601,12.62769
2018-04-05,24.0,23.449093,5.9704947,-0.003755399,0.017853761,-0.0012494191,-0.047229394,0.037055653,-0.0008977931,-0.0028574027,14.303024,3.1766546
2018-04-06,24.0,25.221594,20.205076,4.2791314,-20.343666,1.4236645,53.81606,-42.223476,1.0230004,3.2558992,14.303448,-10.517537
2018-04-09,24.22,22.932762,19.222576,-3.3552918,15.951588,-1.1163036,-42.197487,33.107674,-0.80214053,-2.5529695,14.304719,-9.629608
2018-04-10,24.82,24.777782,5.9370317,-0.12104838,0.57548314,-0.040272724,-1.5223527,1.1944208,-0.02893871,-0.092103116,14.305143,4.570419
2018-04-11,24.27,23.557959,-2.3819633,-3.4252012,16.283949,-1.1395624,-43.076694,33.797493,-0.8188536,-2.606162,14.305567,12.619388
2018-04-12,24.22,23.318062,6.3625107,-1.9146909,9.102743,-0.63701653,-24.079916,18.892832,-0.45773998,-1.4568471,14.30599,3.200193
2018-04-13,22.91,23.10337,20.629293,-4.5647864,21.701715,-1.5187018,-57.408573,45.042126,-1.0912911,-3.473248,14.306414,-10.51958
2018-04-16,21.82,22.478134,19.56051,-6.2088127,29.517677,-2.0656683,-78.0845,61.26423,-1.4843241,-4.7241526,14.307684,-9.60451
2018-04-17,22.86,20.791965,5.8296156,-13.730143,65.27527,-4.5680103,-172.67575,135.47946,-3.282428,-10.44697,14.308107,4.6028
2018-04-18,21.93,23.038912,-2.2556071,-5.650898,26.865261,-1.8800504,-71.06794,55.759113,-1.3509449,-4.299647,14.308531,12.611093
2018-04-19,20.73,21.861675,7.802485,-12.015206,57.12219,-3.997452,-151.10802,118.55767,-2.872443,-9.142113,14.308954,3.2056086
2018-04-20,21.52,21.958088,21.695265,-12.247633,58.22718,-4.07478,-154.0311,120.85108,-2.9280083,-9.318961,14.309378,-10.524341
2018-04-23,20.02,21.483757,19.700968,-10.137666,48.196064,-3.3727953,-127.49532,100.0314,-2.4235845,-7.7135324,14.310648,-9.612437
2018-04-24,20.73,21.403877,6.0491595,-12.328986,58.613953,-4.1018467,-155.05424,121.653824,-2.9474576,-9.38086,14.311072,4.5892544
2018-04-25,20.32,21.029766,-1.2126507,-16.22465,77.134544,-5.397931,-204.04764,160.0935,-3.878783,-12.344987,14.311496,12.59686
2018-04-26,19.91,19.844078,4.9695024,-9.104989,43.286556,-3.0292244,-114.50797,89.841675,-2.1767054,-6.927791,14.311919,3.1810982
2018-04-27,19.69,20.1376,18.861105,-8.741656,41.559216,-2.9083438,-109.938545,86.25655,-2.0898442,-6.6513386,14.312343,-10.5218935
2018-04-30,19.236666666666668,20.21186,18.450481,-10.194817,48.46777,-3.3918097,-128.21408,100.59533,-2.4372475,-7.757017,14.313614,-9.620374
2018-05-01,18.78333333333333,19.59777,2.7888868,-7.2511907,34.47331,-2.412467,-91.19386,71.54969,-1.7335227,-5.517276,14.314037,4.5801682
2018-05-02,18.33,19.204395,-5.4166203,-8.014306,38.101273,-2.6663547,-100.79109,79.07957,-1.9159583,-6.097913,14.314461,12.611337
2018-05-03,18.38,19.75953,4.2858453,-7.0097427,33.325424,-2.332137,-88.15732,69.167244,-1.6758002,-5.3335624,14.314884,3.1746848
2018-05-04,17.73,17.980865,16.651037,-8.584345,40.811333,-2.8560064,-107.96014,84.704315,-2.0522358,-6.5316434,14.315308,-10.516766
2018-05-07,18.96,18.13977,16.772194,-11.604311,55.16873,-3.8607473,-145.94043,114.503235,-2.7742114,-8.829472,14.316578,-9.611793
2018-05-08,19.37,18.95466,1.8984994,-6.434401,30.59016,-2.1407216,-80.92159,63.490177,-1.5382549,-4.8957977,14.317001,4.589586
2018-05-09,19.09,19.271732,-6.6471214,-3.5414014,16.83638,-1.1782222,-44.538074,34.944077,-0.84663326,-2.6945763,14.317426,12.619877
2018-05-10,17.84,18.207552,2.5031857,-6.2997646,29.950077,-2.095928,-79.22835,62.161674,-1.5060676,-4.793356,14.317849,3.198224
2018-05-11,18.55,17.486816,14.469334,-2.7191408,12.927225,-0.9046565,-34.197,26.830584,-0.6500577,-2.0689359,14.318273,-10.518809
2018-05-14,18.71,17.446877,13.309147,-1.954502,9.292011,-0.6502617,-24.580595,19.28566,-0.4672575,-1.4871386,14.319543,-9.61973
2018-05-15,18.87,18.872654,0.06661804,-0.4082051,1.9406713,-0.13580959,-5.1337495,4.0278826,-0.09758849,-0.31059447,14.319967,4.603462
2018-05-16,18.11,17.496906,-7.453129,-6.8916907,32.764187,-2.2928612,-86.672646,68.00239,-1.6475779,-5.2437396,14.32039,12.611581
2018-05-17,18.0,16.628265,-0.18525,-2.4309673,11.557203,-0.8087814,-30.572813,23.98709,-0.58116484,-1.8496709,14.320814,3.1918085
2018-05-18,17.97,17.887981,14.794447,-2.4484472,11.6403055,-0.81459695,-30.792646,24.159567,-0.58534366,-1.862971,14.321238,-10.52357
2018-05-21,17.18,17.699821,14.989207,-6.957093,33.075115,-2.3146205,-87.49517,68.64773,-1.6632133,-5.2935023,14.322508,-9.61115
2018-05-22,15.98,17.427467,0.62745464,-7.346869,34.928177,-2.444299,-92.39715,72.493774,-1.7563962,-5.590075,14.322931,4.5899186
2018-05-23,16.61,16.023579,-8.882436,-7.0641055,33.58387,-2.3502235,-88.840996,69.70365,-1.6887965,-5.3749256,14.323355,12.614178
2018-05-24,16.17,16.826393,1.1605407,-6.3879094,30.369131,-2.1252537,-80.33689,63.03143,-1.5271404,-4.8604236,14.323778,3.1791303
2018-05-25,15.11,16.838226,15.969785,-10.18886,48.43945,-3.3898277,-128.13914,100.53655,-2.4358232,-7.752485,14.324202,-10.525617
2018-05-28,14.07,15.566073,15.269843,-15.392633,73.179016,-5.12112,-193.58388,151.88376,-3.6798754,-11.711925,14.325472,-9.602577
2018-05-29,15.06,14.983873,-1.2571177,-9.269439,44.06838,-3.0839367,-116.57616,91.46435,-2.2160196,-7.052917,14.325895,4.5808315
2018-05-30,15.06,15.566631,-8.577015,-9.717181,46.197014,-3.2329004,-122.20714,95.882355,-2.3230603,-7.3935947,14.32632,12.611825
2018-05-31,15.96,16.435734,1.9207335,-10.4188595,49.532906,-3.4663486,-131.03174,102.80603,-2.4908087,-7.927487,14.326743,3.184547
2018-06-01,16.2,15.806195,14.189515,-7.6152964,36.20432,-2.5336044,-95.772995,75.14242,-1.8205682,-5.794315,14.3271675,-10.520455
2018-06-04,16.64,14.285278,10.605039,-3.608324,17.154541,-1.2004873,-45.37972,35.604424,-0.8626323,-2.7454963,14.328438,-9.610504
2018-06-05,16.58,16.032291,-2.71133,-0.6102183,2.9010744,-0.20301926,-7.6743484,6.021208,-0.14588323,-0.464302,14.328861,4.5902495
2018-06-06,17.35,15.3018875,-11.290779,-1.1827999,5.6232176,-0.39351684,-14.875362,11.671043,-0.28276876,-0.8999671,14.329285,12.603536
2018-06-07,17.02,16.218575,-3.200393,6.5414104,-31.0989,2.1763234,82.26738,-64.54607,1.5638374,4.977219,14.329708,3.2080595
2018-06-08,17.18,15.5729,9.932958,6.34026,-30.1426,2.1094007,79.73763,-62.561256,1.5157487,4.8241677,14.330132,-10.513543
2018-06-11,16.91,15.213623,10.230015,0.9411004,-4.47414,0.31310356,11.835654,-9.286122,0.22498633,0.7160631,14.331402,-9.618439
2018-06-12,16.15,14.999088,-4.377224,1.4669018,-6.973882,0.48803732,18.44834,-14.474361,0.35068822,1.116134,14.331825,4.6226306
2018-06-13,16.17,16.685076,-10.821706,1.8972418,-9.019788,0.6312112,23.86047,-18.720657,0.4535685,1.4435706,14.332249,12.628918
2018-06-14,15.44,14.454496,-1.2070101,-6.47118,30.765013,-2.152958,-81.38414,63.853085,-1.5470475,-4.923782,14.332672,3.189837
2018-06-15,15.82,15.182697,13.038048,-5.791881,27.535519,-1.9269553,-72.840996,57.150234,-1.3846494,-4.406918,14.333096,-10.5227995
2018-06-18,14.89,14.944267,12.745939,-8.784165,41.76131,-2.9224865,-110.47316,86.67601,-2.1000066,-6.683683,14.334367,-9.609859
2018-06-19,14.62,15.836971,-1.2618201,-6.2871366,29.89004,-2.0917265,-79.06953,62.03707,-1.5030488,-4.7837467,14.33479,4.5720773
2018-06-20,15.27,13.257921,-9.505222,-14.558335,69.21262,-4.8435493,-183.09142,143.65147,-3.4804218,-11.077124,14.335214,12.614664
2018-06-21,14.62,14.821356,-0.2095787,-8.6300745,41.028736,-2.8712204,-108.53525,85.15554,-2.0631685,-6.5664377,14.335638,3.177162
2018-06-22,15.0,15.494577,13.686388,-6.9650216,33.112812,-2.3172586,-87.59489,68.72597,-1.6651089,-5.2995353,14.3360615,-10.524848
2018-06-25,15.38,14.396514,11.836894,-7.5679708,35.97933,-2.5178592,-95.17781,74.67545,-1.8092543,-5.7583065,14.337332,-9.60129
2018-06-26,15.16,14.205259,-3.3218338,-4.840883,23.014322,-1.6105589,-60.88087,47.766453,-1.1572968,-3.6833239,14.337755,4.581495
2018-06-27,14.62,14.501552,-11.103266,-4.679255,22.245916,-1.5567852,-58.84817,46.17162,-1.1186569,-3.5603447,14.338179,12.612314
2018-06-28,14.13,15.972282,-1.8590853,1.0785973,-5.127822,0.3588487,13.564869,-10.642845,0.25785735,0.8206815,14.338602,3.18258
2018-06-29,14.18,13.805861,10.3474655,-1.2706172,6.0407147,-0.4227336,-15.979789,12.537563,-0.30376303,-0.9667854,14.3390255,-10.515222
2018-07-02,13.5,13.352993,10.21333,-5.5154505,26.221323,-1.8349872,-69.3645,54.42261,-1.3185638,-4.1965876,14.340297,-9.614482
2018-07-03,12.57,14.143759,-3.0600417,-6.008108,28.563498,-1.998894,-75.56036,59.283817,-1.4363422,-4.5714407,14.34072,4.590913
2018-07-04,12.49,12.729762,-11.899983,-8.051306,38.277176,-2.6786644,-101.25642,79.44465,-1.9248036,-6.126065,14.341144,12.604023
2018-07-05,11.78,11.354897,-2.40839,-13.118165,62.36583,-4.3644056,-164.97926,129.44089,-3.1361244,-9.981331,14.341567,3.1942852
2018-07-06,12.6,11.550957,12.245656,-15.690149,74.59345,-5.2201033,-197.32558,154.81944,-3.7510018,-11.938297,14.341991,-10.524465
2018-07-09,12.71,12.623323,11.47176,-12.42961,59.09233,-4.135324,-156.31973,122.64671,-2.9715133,-9.457423,14.343262,-9.617149
2018-07-10,12.9,12.981896,-4.040313,-6.538391,31.084545,-2.175319,-82.229416,64.51628,-1.5631155,-4.9749217,14.343685,4.558856
2018-07-11,12.06,11.282613,-12.366219,-11.502186,54.68321,-3.8267703,-144.65607,113.49553,-2.7497964,-8.751766,14.344109,12.612558
2018-07-12,12.55,11.768267,-3.912995,-6.4780326,30.797592,-2.1552377,-81.470314,63.920696,-1.5486858,-4.9289956,14.344532,3.1997037
2018-07-13,12.82,11.821245,9.030231,-3.5882237,17.058983,-1.1938,-45.12693,35.40609,-0.857827,-2.7302024,14.344955,-10.52203
2018-07-16,13.17,11.591986,7.9180713,-3.6988914,17.585114,-1.230619,-46.51873,36.498074,-0.88428396,-2.8144069,14.346226,-9.608572
2018-07-17,13.58,11.901324,-5.97835,-3.679696,17.493856,-1.2242327,-46.277325,36.30867,-0.879695,-2.7998016,14.346649,4.591244
2018-07-18,14.26,12.23996,-15.331317,2.1556704,-10.248398,0.71719027,27.110569,-21.27065,0.5153503,1.6402032,14.347073,12.604268
2018-07-19,14.07,13.855971,-5.424447,6.1120696,-29.057743,2.0334818,76.86782,-60.309628,1.4611958,4.6505423,14.347496,3.175193
2018-07-20,13.86,14.360033,8.640385,6.5922027,-31.340372,2.193222,82.90616,-65.04725,1.5759801,5.0158653,14.347919,-10.524079
2018-07-23,13.53,13.201925,7.581934,3.0853815,-14.66839,1.0265045,38.802986,-30.444387,0.7376138,2.3476005,14.349192,-9.616504
2018-07-24,13.53,12.631269,-7.694685,4.7835746,-22.741867,1.5914923,60.16013,-47.200966,1.1435962,3.639719,14.349615,4.600663
2018-07-25,12.87,13.39293,-14.2958765,2.5243676,-12.001242,0.8398556,31.747452,-24.908697,0.60349375,1.9207371,14.350039,12.6128025
2018-07-26,13.15,12.318565,-4.401189,-2.8429587,13.515875,-0.9458507,-35.75418,28.052332,-0.6796585,-2.1631463,14.350462,3.1868799
2018-07-27,13.53,12.046198,9.592983,-4.8098054,22.866573,-1.6002192,-60.490025,47.4598,-1.1498672,-3.6596775,14.350885,-10.51445
2018-07-30,14.35,12.509039,9.183439,-4.8571725,23.091764,-1.6159784,-61.085735,47.927185,-1.1611911,-3.6957183,14.352156,-9.629714
2018-07-31,14.35,14.342756,-4.093551,-1.7655516,8.393712,-0.58739793,-22.20428,17.42123,-0.42208564,-1.3433703,14.352474,4.591576
2018-08-01,14.35,13.561525,-12.88627,-1.8295977,8.698196,-0.60870606,-23.00975,18.053192,-0.43739697,-1.3921015,14.35261,12.621346
2018-08-02,14.29,12.855232,-4.4106145,-0.9708923,4.6157756,-0.32301527,-12.210327,9.580088,-0.2321086,-0.7387311,14.352746,3.1923134
2018-08-03,14.48,14.724579,8.933461,6.8221316,-32.433495,2.2697191,85.797844,-67.31603,1.6309485,5.1908135,14.352881,-10.523695
2018-08-06,14.65,14.245949,8.576961,3.1818867,-15.1271925,1.0586119,40.016674,-31.396635,0.7606851,2.4210293,14.353289,-9.599358
2018-08-07,14.97,13.613283,-6.050755,2.611747,-12.416658,0.8689267,32.84637,-25.770897,0.6243833,1.9872223,14.353424,4.5595193
2018-08-08,15.93,15.11476,-13.752407,6.608729,-31.41894,2.19872,83.114006,-65.21032,1.579931,5.0284395,14.3535595,12.613047
2018-08-09,15.74,15.171152,-4.0842214,5.925045,-28.1686,1.9712591,74.515724,-58.464207,1.4164846,4.5082397,14.353696,3.1977339
2018-08-10,16.31,15.241802,10.4139595,3.4763515,-16.527124,1.1565801,43.719982,-34.302208,0.8310819,2.6450813,14.353831,-10.525729
2018-08-13,16.64,15.037634,9.173654,3.8841789,-18.466,1.292264,48.84898,-38.326363,0.92858016,2.9553883,14.3542385,-9.607283
2018-08-14,16.37,16.138023,-5.44485,9.168096,-43.586575,3.0502198,115.30161,-90.464355,2.1917918,6.9758067,14.354374,4.591908
2018-08-15,15.98,15.2780285,-12.744972,3.6988864,-17.58509,1.2306173,46.51867,-36.498028,0.88428277,2.8144033,14.354509,12.604754
2018-08-16,16.37,15.248464,-3.4979675,4.196169,-19.94925,1.3960629,52.77269,-41.404865,1.0031668,3.1927748,14.354646,3.1850371
2018-08-17,16.97,14.909887,10.318991,2.6250498,-12.479902,0.8733525,33.01367,-25.902159,0.6275636,1.9973441,14.354781,-10.518805
2018-08-20,17.13,16.247059,10.765932,2.5771766,-12.252305,0.85742515,32.4116,-25.42978,0.61611867,1.9609185,14.355188,-9.615215
2018-08-21,18.0,16.620533,-2.567767,0.8055104,-3.8295238,0.26799285,10.13042,-7.948214,0.1925712,0.61289555,14.355324,4.6013255
2018-08-22,17.73,16.66251,-11.478529,4.076337,-19.379549,1.3561947,51.265633,-40.22244,0.9745188,3.1015968,14.355459,12.613292
2018-08-23,18.03,17.07317,-1.7894223,4.5972314,-21.855965,1.5294961,57.81661,-45.362263,1.0990477,3.4979343,14.355596,3.1849089
2018-08-24,18.22,16.881935,12.492138,1.9046425,-9.054972,0.63367337,23.95354,-18.79368,0.45533773,1.4492015,14.355731,-10.513677
2018-08-27,18.55,17.450203,10.9826,5.99261,-28.489815,1.9937379,75.36545,-59.130886,1.4326371,4.559648,14.356138,-9.61191
2018-08-28,18.38,17.855526,-3.0615387,6.8451505,-32.542927,2.2773776,86.08734,-67.54316,1.6364516,5.2083282,14.356274,4.592239
2018-08-29,18.36,17.974348,-10.506191,5.223864,-24.835075,1.7379764,65.697395,-51.54544,1.2488551,3.9747257,14.356409,12.621835
2018-08-30,19.04,17.728954,-0.9393479,3.8994405,-18.538555,1.2973416,49.040916,-38.47695,0.9322287,2.9670002,14.356545,3.1903434
2018-08-31,18.77,19.136726,13.201931,7.3058453,-34.733143,2.4306502,91.88122,-72.088974,1.7465886,5.558861,14.356681,-10.522926
2018-09-03,18.25,18.398636,13.493261,0.5662934,-2.6922486,0.18840548,7.1219316,-5.5877876,0.13538225,0.43088052,14.357088,-9.61457
2018-09-04,17.73,18.061422,-1.2752407,1.4578537,-6.9308667,0.48502707,18.334549,-14.385082,0.34852514,1.1092496,14.3572235,4.5601845
2018-09-05,18.06,17.565594,-9.425159,0.06904681,-0.3282594,0.022971831,0.86836016,-0.68130565,0.016506834,0.052536234,14.357359,12.613537
2018-09-06,17.87,17.480946,0.8463158,-3.1943173,15.186289,-1.0627474,-40.173004,31.51929,-0.7636568,-2.4304874,14.357495,3.1957662
2018-09-07,18.49,17.688366,15.5167,-5.7912874,27.532696,-1.9267578,-72.833534,57.144382,-1.3845075,-4.406466,14.357632,-10.520489
2018-09-10,18.55,17.015709,14.1212,-6.459126,30.707706,-2.1489472,-81.23254,63.734142,-1.5441657,-4.9146104,14.358038,-9.605993
2018-09-11,19.26,17.789448,-0.6339728,-1.8336418,8.7174225,-0.6100515,-23.060608,18.093096,-0.4383638,-1.3951786,14.358173,4.5925717
2018-09-12,18.96,19.021952,-7.738224,-0.7071971,3.3621268,-0.23528405,-8.893992,6.978127,-0.1690677,-0.5380911,14.358309,12.605243
2018-09-13,19.09,18.683601,0.82785994,1.1337284,-5.389924,0.37719074,14.25822,-11.18684,0.27103737,0.8626296,14.358445,3.1712546
2018-09-14,19.01,18.166761,13.963575,1.2766607,-6.069446,0.42474422,16.055792,-12.597195,0.3052078,0.97138363,14.358582,-10.522542
2018-09-17,18.66,18.725689,12.603347,4.7891455,-22.768356,1.5933459,60.2302,-47.255943,1.1449281,3.643958,14.358988,-9.613924
2018-09-18,19.23,18.65421,-0.9048414,2.143532,-10.190689,0.7131518,26.95791,-21.150875,0.5124484,1.6309673,14.359123,4.583484
2018-09-19,19.26,18.26416,-8.880648,0.5972836,-2.8395803,0.1987159,7.511676,-5.893577,0.14279097,0.45446026,14.359259,12.613779
2018-09-20,19.37,18.642574,1.0598825,0.09915162,-0.47138247,0.032987684,1.2469702,-0.97835886,0.023703909,0.07544234,14.359395,3.1947813
2018-09-21,19.26,18.642754,15.093678,-1.019106,4.844991,-0.33905596,-12.816683,10.055826,-0.24363492,-0.7754159,14.359531,-10.517381
2018-09-24,19.04,19.165905,14.2459755,0.59326875,-2.8204935,0.19738016,7.461184,-5.8539615,0.14183116,0.45140544,14.359938,-9.610622
2018-09-25,19.09,19.131634,-0.2355227,1.4402053,-6.8469634,0.47915545,18.112595,-14.21094,0.344306,1.0958213,14.360073,4.592903
2018-09-26,19.04,19.53072,-7.6791177,0.84894073,-4.0359983,0.2824421,10.676617,-8.376755,0.20295396,0.6459408,14.360209,12.605485
2018-09-27,18.9,19.185621,1.5061179,0.41367763,-1.9666889,0.1376303,5.2025747,-4.081882,0.098896794,0.31475842,14.360345,3.2001915
2018-09-28,19.2,18.317,15.084636,-2.1070788,10.017386,-0.7010239,-26.499462,20.791183,-0.50373363,-1.603231,14.360481,-10.522157
2018-10-01,18.96,18.49929,14.657705,-3.1504736,14.977849,-1.0481607,-39.62161,31.086672,-0.7531752,-2.3971276,14.360888,-9.613278
2018-10-02,19.75,18.72467,0.38412765,-2.085774,9.9161,-0.69393575,-26.231524,20.58096,-0.49864036,-1.5870206,14.361023,4.579352
2018-10-03,19.99,19.414978,-7.3108416,-0.80859935,3.8442092,-0.26902053,-10.169268,7.978693,-0.19330966,-0.6152459,14.361159,12.5971985
2018-10-04,20.05,19.493303,1.5873616,1.2611849,-5.9958725,0.41959548,15.861165,-12.444492,0.30150807,0.9596085,14.361295,3.1819515
2018-10-05,19.37,20.4799,15.219063,4.934646,-23.460089,1.6417539,62.060074,-48.691643,1.1797125,3.7546663,14.361431,-10.519717
2018-10-08,19.64,20.383307,13.811752,6.366619,-30.267914,2.1181703,80.06914,-62.821354,1.5220505,4.844224,14.361837,-9.621218
2018-10-09,19.69,18.071943,-0.42571473,-1.6553625,7.869855,-0.5507381,-20.818497,16.33396,-0.395743,-1.2595297,14.361973,4.6117387
2018-10-10,19.28,19.97152,-7.771139,2.635687,-12.530473,0.8768915,33.14745,-26.007118,0.63010657,2.0054376,14.362109,12.622569
2018-10-11,17.95,17.858902,2.1644661,-6.3880396,30.369747,-2.1252968,-80.338524,63.03271,-1.5271714,-4.860522,14.362245,3.1692863
2018-10-12,18.44,17.44358,15.034094,-4.9763694,23.658445,-1.655635,-62.5848,49.103336,-1.1896871,-3.7864125,14.362381,-10.521772
2018-10-15,17.78,16.486115,15.020862,-11.479796,54.576767,-3.8193214,-144.37448,113.27461,-2.744444,-8.73473,14.362787,-9.596137
2018-10-16,18.27,18.66903,1.7955981,-7.210569,34.28018,-2.398952,-90.68298,71.14886,-1.7238113,-5.486367,14.362923,4.584148
2018-10-17,18.87,16.17287,-5.703395,-17.737682,84.32774,-5.9013166,-223.07616,175.02306,-4.2405,-13.496222,14.363059,12.614267
2018-10-18,18.87,18.23164,1.8647465,-4.134855,19.657753,-1.3756638,-52.00158,40.799862,-0.9885086,-3.1461222,14.363194,3.1928134
2018-10-19,18.87,18.6226,16.146008,-4.76428,22.650139,-1.5850731,-59.917484,47.010586,-1.1389836,-3.6250384,14.36333,-10.51661
2018-10-22,19.09,18.60735,14.855559,-3.4863384,16.574604,-1.1599027,-43.845577,34.400753,-0.8334695,-2.6526802,14.363737,-9.609336
2018-10-23,19.04,18.110783,-0.55951226,-0.9186053,4.3671947,-0.30561945,-11.552746,9.064156,-0.21960849,-0.6989471,14.363873,4.570597
2018-10-24,17.78,18.423836,-8.997922,1.5709373,-7.4684844,0.5226499,19.756731,-15.500912,0.37555972,1.1952924,14.364009,12.605974
2018-10-25,17.02,18.464104,0.85254306,0.17104901,-0.8131941,0.056907907,2.1511807,-1.6877922,0.04089223,0.13014753,14.364143,3.1982245
2018-10-26,16.69,16.27185,13.546158,-3.8847935,18.468922,-1.2924684,-48.85671,38.332428,-0.92872703,-2.9558558,14.364281,-10.521387
2018-10-29,15.76,16.268036,13.813276,-7.9905114,37.988155,-2.6584384,-100.49185,78.84479,-1.91027,-6.0798087,14.364687,-9.611989
2018-10-30,15.06,16.239948,1.1985353,-13.573206,64.52916,-4.5157976,-170.70204,133.93091,-3.2449095,-10.32756,14.364822,4.580016
2018-10-31,16.09,15.588886,-7.034485,-15.167858,72.11039,-5.046337,-190.75702,149.66582,-3.6261387,-11.540896,14.364958,12.620436
2018-11-01,16.56,15.435991,1.8083827,-13.663226,64.95714,-4.5457478,-171.83418,134.81918,-3.2664306,-10.396056,14.365094,3.19183
2018-11-02,17.7,18.20285,16.430353,-7.211088,34.282654,-2.3991246,-90.689514,71.15398,-1.7239352,-5.4867616,14.36523,-10.518945
2018-11-05,17.89,17.63882,15.119004,-7.7974167,37.07015,-2.5941958,-98.063416,76.93946,-1.8641073,-5.9328866,14.365637,-9.603415
