bank,n_test_days,n_high_vol_days,vol_threshold,overall_naive_vol,overall_xgb_vol,overall_np_vol,overall_tft_vol,overall_hybrid_vol,highvol_naive_vol,highvol_xgb_vol,highvol_np_vol,highvol_tft_vol,highvol_hybrid_vol,normal_naive_vol,normal_xgb_vol,normal_np_vol,normal_tft_vol,normal_hybrid_vol,overall_naive_price,overall_xgb_price,overall_np_price,overall_tft_price,overall_hybrid_price,highvol_naive_price,highvol_xgb_price,highvol_np_price,highvol_tft_price,highvol_hybrid_price,normal_naive_price,normal_xgb_price,normal_np_price,normal_tft_price,normal_hybrid_price
BID,374,20,0.037811687743108426,0.011348241543605152,0.01157240773296987,0.010506860764793378,0.010406679297521069,0.011731825736862711,0.056853125898051284,0.035262146244640656,0.043266747420712105,0.031973413472878943,0.03323034508754425,0.008777344122450001,0.010234004427225758,0.00865601971078667,0.009188219739591247,0.010517220123829857,0.5695187165775399,6.279144206531544,3.2985575725943006,0.6973668054590887,0.45982244523635585,2.3925,9.02054507827759,6.207920867919921,2.4035184020996088,2.367582011912351,0.4665254237288134,6.124262801348153,3.134186764948786,0.6009740598861778,0.35203941887048035
CTG,372,20,0.03560842746736777,0.011227593954681765,0.010480326453360991,0.009792107792387596,0.010662484240117452,0.011320222901950951,0.05086847291412651,0.034394463702020046,0.03758388827803254,0.031278219787319,0.030573926939215894,0.008975271286531495,0.009121568655141727,0.008213029355703226,0.009491135629481,0.01022626244528817,0.4098655913978494,6.247049844598258,3.5638973572433637,0.45593143791280766,0.37679472084856047,1.5575000000000006,7.603898719787597,4.942156349182129,1.6552519302368167,1.5762113065711447,0.3446590909090908,6.169956158507954,3.485587187246843,0.3877882281216707,0.30864605120523186
VCB,374,20,0.03294415571935406,0.009311140090076784,0.010522684060823363,0.008097537734236299,0.009080352780967837,0.012100269939827036,0.05212081731676006,0.030914056211773983,0.045948308144003365,0.02988711975428157,0.023620540833643584,0.006892514258060781,0.00937062913704084,0.005959076129164713,0.007904829223153503,0.011449407177464517,0.7432085561497325,9.618953874149426,3.5072417458110943,0.818628451505447,0.5896734777821848,3.2640000000000002,11.524465515136718,5.651958412170411,3.7656515350341806,3.2579338239523636,0.6007909604519772,9.511297849234888,3.38607131268345,0.6521299722100383,0.4389243056821747
