ds,actual_price,actual_volatility,naive_vol_pred,xgb_vol_pred,np_vol_pred,tft_vol_pred,hybrid_vol_pred,naive_price_pred,xgb_price_pred,np_price_pred,tft_price_pred,hybrid_price_pred
2025-06-18,56.33,0.008837102402407475,0.0,0.026795369,0.0036123255,0.00423080287873745,0.016457525897368007,56.83,51.687443,59.78931,56.72233200073242,56.88643066564529
2025-06-19,56.24,0.0015990054042130937,0.0,0.019949228,0.004758047,0.004650409333407879,0.014860859289005112,56.33,51.64341,60.397835,56.36372375488281,56.36392857474856
2025-06-20,56.73,0.008674923836066354,0.0,0.012698575,0.017184664,0.0035960834939032793,0.01358293997918918,56.24,51.47897,60.559994,56.25623321533203,56.2529687096553
2025-06-23,56.24,0.008674923836066306,0.0,0.01549545,0.0052821157,0.0039619943127036095,0.018502920452035422,56.73,51.544502,61.08801,56.652549743652344,56.83588066359493
2025-06-24,56.24,0.0,0.0,0.019020634,0.0002630887,0.004355430603027344,0.013842803587683875,56.24,51.586216,61.10653,56.282108306884766,56.26536086973766
2025-06-25,56.24,0.0,0.0,0.022869762,0.0021664975,0.0035318005830049515,0.014934135775400478,56.24,51.44395,61.516815,56.24333190917969,56.27717276659409
2025-06-26,56.04,0.0035625260336033093,0.0,0.018581927,0.009611496,0.0027218437753617764,0.013902292681206047,56.24,51.601414,60.94188,56.237022399902344,56.26482180378717
2025-06-27,56.33,0.005161531437816348,0.0,0.01576315,-0.00047037055,0.0029429905116558075,0.014017160005082682,56.04,51.454735,60.933975,56.071956634521484,56.0702442746869
2025-06-30,56.63,0.005311627219091185,0.0,0.02300595,-0.00030621633,0.0033681318163871765,0.015286821603452544,56.33,51.652493,60.99708,56.28554916381836,56.3767030545476
2025-07-01,57.83,0.020968792044413292,0.0,0.018665759,0.0035696619,0.003675543237477541,0.013784699553610454,56.63,51.516777,61.31959,56.574466705322266,56.6535969487237
2025-07-02,57.63,0.0034644067215518787,0.0,0.016768517,0.007406262,0.005194381345063448,0.022239945854310345,57.83,51.597706,61.245556,57.334136962890625,57.98531085094065
2025-07-03,57.53,0.0017367145733728675,0.0,0.017653411,0.005453827,0.004675520118325949,0.014269903628776951,57.63,51.77759,61.542145,57.495750427246094,57.64894421188593
2025-07-04,58.02,0.008481227818055968,0.0,0.017435733,-0.0008340705,0.003950926940888166,0.01925080062715233,57.53,51.675037,61.52547,57.47454833984375,57.64415852568754
2025-07-07,58.22,0.0034411596242191387,0.0,0.016017498,0.004582835,0.0045213098637759686,0.016149349299761712,58.02,51.728516,61.260014,57.85743713378906,58.08374462956847
2025-07-08,58.62,0.00684699696526916,0.0,0.0158395,-0.00056480756,0.004101691301912069,0.019585638461495403,58.22,51.98573,61.132545,58.08478927612305,58.357527303570514
2025-07-09,61.1,0.04143593089480338,0.0,0.02637965,0.0063213822,0.004430927336215973,0.022161910900001067,58.62,51.58524,61.134018,58.43426513671875,58.79640453166859
2025-07-10,61.0,0.0016380020042383583,0.0,0.015307741,0.0024600716,0.0067857238464057446,0.03133458282803806,61.1,51.723186,61.067272,59.74557876586914,61.36756559805304
2025-07-11,62.3,0.02108756162009617,0.0,0.015470484,0.009057626,0.005319584161043167,0.021792407123825082,61.0,51.178223,60.874252,60.40935516357422,61.11991245468381
2025-07-14,62.0,0.004827040748315868,0.0,0.012591335,0.0035533903,0.006936074700206518,0.027065156381927434,62.3,51.512302,60.91442,61.394325256347656,62.49279997781876
2025-07-15,61.0,0.01626052087178029,0.0,0.01568212,0.003371655,0.006214797962456942,0.019937972918211325,62.0,51.39737,60.95486,61.696266174316406,62.09390189536259
2025-07-16,61.4,0.006535970979785449,0.0,0.009772911,0.000827832,0.0072402385994791985,0.02018079701077823,61.0,50.733692,61.157036,60.94536209106445,61.11825787233111
2025-07-17,61.8,0.0064935293105483115,0.0,0.011603523,0.0016898288,0.006734366528689861,0.021232700158704956,61.4,51.084496,60.82214,61.24919509887695,61.53327722128194
2025-07-18,61.5,0.004866189651172899,0.0,0.010122332,-0.003524104,0.006533721461892128,0.023490495265390224,61.8,51.913357,60.752766,61.64140319824219,61.98665841512653
2025-07-21,60.91,0.009639809964078977,0.0,0.012625875,-0.00020131437,0.00606129877269268,0.019991707656749607,61.5,51.44334,60.78132,61.37825012207031,61.61921798563174
2025-07-22,61.8,0.014505999615251789,0.0,0.01357362,0.0041682716,0.0063729798421263695,0.01930182996907824,60.91,51.66718,61.030018,60.816776275634766,61.013784096946985
2025-07-23,61.7,0.0016194335523028827,0.0,0.010930961,0.003925837,0.0071564046666026115,0.017525733397900003,61.8,51.46379,60.978405,61.58393478393555,61.86802727157684
2025-07-24,61.7,0.0,0.0,0.012456274,0.0028522536,0.005945955403149128,0.017593054981952207,61.7,51.5452,61.271324,61.54153823852539,61.779359103695214
2025-07-25,61.6,0.001622060371868055,0.0,0.013217594,0.002724745,0.004598299041390419,0.02153488459536231,61.7,51.497505,61.330803,61.53429412841797,61.846296974801184
2025-07-28,62.4,0.012903404835907782,0.0,0.012477467,0.005367562,0.004012913443148136,0.01714463916795872,61.6,51.466957,61.147823,61.450809478759766,61.67212005179692
2025-07-29,60.61,0.029105379412188326,0.0,0.0116504915,0.0018220508,0.005426938645541668,0.023112074163157345,62.4,51.63722,60.955147,62.17173767089844,62.57927303518533
2025-07-30,60.51,0.0016512553289635761,0.0,0.016582381,5.188363e-05,0.008286580443382263,0.025469667801282403,60.61,51.44626,60.86968,60.75363540649414,60.81793482742938
2025-07-31,59.81,0.011635769577764363,0.0,0.014143322,-0.00058949523,0.006662928499281406,0.021236411331481783,60.51,51.627125,60.974857,60.550907135009766,60.63905836519864
2025-08-01,59.81,0.0,0.0,0.016076801,0.0016970459,0.007239362224936485,0.02001163136716159,59.81,51.58206,60.903988,59.9482421875,59.927418792926986
2025-08-04,60.71,0.014935558085877003,0.0,0.01687001,0.0012590532,0.005676893051713705,0.01807681071529002,59.81,51.374947,61.14629,59.90168380737305,59.891829013319686
2025-08-05,61.1,0.006403437035207007,0.0,0.016423285,-0.0019321438,0.006667561829090118,0.017730521098770005,60.71,51.449207,61.229465,60.658660888671875,60.75751148445942
2025-08-06,61.9,0.013008313513000747,0.0,0.012157035,0.0015869942,0.006651449948549271,0.033320313009279894,61.1,51.739204,61.17643,61.03158950805664,61.4355036719911
2025-08-07,61.3,0.009740336748384754,0.0,0.010032419,-0.0009885546,0.007612971123307943,0.01736343340197864,61.9,51.76621,61.0869,61.723426818847656,61.93583784824033
2025-08-08,61.5,0.003257331870306505,0.0,0.013136328,0.0037303613,0.007763739209622145,0.023019995172588764,61.3,51.60956,61.151466,61.32464599609375,61.45433559241165
2025-08-11,62.1,0.009708814126960903,0.0,0.013921519,0.014034293,0.006885168142616749,0.02394001813666157,61.5,51.67482,61.260742,61.45627975463867,61.68066707971603
2025-08-12,62.59,0.007859531997176962,0.0,0.013857503,0.0031339708,0.007296251133084297,0.019838495567079777,62.1,51.729515,61.619045,61.98906326293945,62.208814759065696
2025-08-13,62.1,0.007859531997177,0.0,0.011681875,0.002357462,0.006871584802865982,0.025137394238083623,62.59,51.943687,61.776512,62.490718841552734,62.79659919129034
2025-08-14,64.78,0.04225092480375017,0.0,0.0142442435,0.004859274,0.007134132087230682,0.020192513642478725,62.1,51.77759,62.139687,62.07220458984375,62.216806798255355
2025-08-15,63.89,0.013834059128931389,0.0,0.0114757735,0.013871356,0.009515113197267056,0.03517007488736264,64.78,51.485855,61.564827,63.76227569580078,65.09248958947836
2025-08-18,64.08,0.002969448145851778,0.0,0.014791403,-0.006246497,0.009436185471713543,0.032942670190831476,63.89,51.33247,61.357056,63.787452697753906,64.19167126392571
2025-08-19,63.79,0.004535864506239881,0.0,0.012780228,0.0019251887,0.007515909615904093,0.02295017634269892,64.08,51.21746,61.440327,63.942420959472656,64.20140554068496
2025-08-20,62.59,0.018990917317253785,0.0,0.011970111,-0.0006608387,0.0068017058074474335,0.023812896927339337,63.79,51.66718,61.9561,63.720664978027344,63.94536110352967
2025-08-21,63.79,0.018990917317253785,0.0,0.014291188,0.015399295,0.008295216597616673,0.025714321749512083,62.59,50.866917,61.743553,62.65769958496094,62.80477837706212
2025-08-22,64.18,0.006095197427847058,0.0,0.011418759,0.003332694,0.009365631267428398,0.024542089454740124,63.79,51.153667,61.769676,63.615013122558594,63.94866980732909
2025-08-25,63.19,0.015545574896347043,0.0,0.014565453,0.0051680673,0.00834018737077713,0.034684638717671114,64.18,51.905327,61.56381,64.05269622802734,64.53171913404768
2025-08-26,64.18,0.015545574896346998,0.0,0.015465516,0.0022827329,0.008904214017093182,0.022430010993711072,63.19,51.400608,61.20085,63.18509292602539,63.32054962867487
2025-08-27,68.65,0.06732949653226918,0.0,0.011684734,0.007265261,0.009643345139920712,0.022434484413656336,64.18,51.14363,61.407597,64.00289154052734,64.2912900526309
2025-08-28,68.56,0.0013118579244557208,0.0,0.012865938,0.0031160407,0.013965854421257973,0.05288921491293095,68.65,51.83694,61.49363,66.89680480957031,69.17763576979766
2025-08-29,68.16,0.005851391768464125,0.0,0.030500825,0.003198019,0.010879910551011562,0.027359005172382628,68.56,51.26928,61.53511,67.81599426269531,68.65741065747531
2025-09-03,66.57,0.023603856908448146,0.0,0.019404935,0.0011219158,0.009475466795265675,0.03373925489112699,68.16,51.40553,61.276012,67.89622497558594,68.38273032280051
