feature,importance
day_of_week,4.790090560913086
month,11.01591682434082
time_idx,18.11647605895996
relative_time_idx,10.278145790100098
y,179.80755615234375
volume,5.759422302246094
rsi,24.9847469329834
volatility_20d,14.03154182434082
vnindex_close,12.30555534362793
vn30_close,4.525230884552002
usd_vnd,66.33043670654297
interest_rate,25.05487823486328
