feature,importance
day_of_week,6.353178977966309
month,1.7955853939056396
time_idx,8.117305755615234
relative_time_idx,2.577622413635254
y,298.44677734375
volume,6.975064277648926
rsi,11.968940734863281
volatility_20d,7.268795490264893
vnindex_close,8.818660736083984
vn30_close,6.040447235107422
usd_vnd,10.645282745361328
interest_rate,7.9923014640808105
