feature,importance
rsi,0.3111427378980486
volume,0.16179014350014062
lag_1,0.11761573969516326
volatility_20d,0.09937512739627319
lag_2,0.06756329519196444
lag_3,0.0651136764319542
usd_vnd,0.04443947725023461
lag_5,0.04319915255627017
lag_4,0.042058982292241955
vn30_close,0.02101113306475713
vnindex_close,0.020501880218830464
interest_rate,0.006188654504121264
