ds,actual,naive_pred,garch_pred,naive_error,garch_error
2024-10-14,0.000987979662119469,0.0,0.009052457595409288,0.000987979662119469,0.00806447793328982
2024-10-15,0.0,0.0,0.008928462548374736,0.0,0.008928462548374736
2024-10-16,0.0009879796621194675,0.0,0.008808557197819008,0.0009879796621194675,0.00782057753569954
2024-10-17,0.007705587762290949,0.0,0.008696998144328782,0.007705587762290949,0.0009914103820378335
2024-10-18,0.0021208915691376296,0.0,0.008708781148624832,0.0021208915691376296,0.0065878895794872026
2024-10-21,0.004246290881451097,0.0,0.008609551530848225,0.004246290881451097,0.004363260649397128
2024-10-22,0.006568168112097044,0.0,0.008575379552323811,0.006568168112097044,0.0020072114402267666
2024-10-23,0.0009879796621194675,0.0,0.008613477351453078,0.0009879796621194675,0.00762549768933361
2024-10-24,0.0023014969882791674,0.0,0.008517912604506631,0.0023014969882791674,0.006216415616227464
2024-10-25,0.0009847366625395598,0.0,0.008435821908531612,0.0009847366625395598,0.007451085245992053
2024-10-28,0.002293954799158727,0.0,0.008355074651711729,0.002293954799158727,0.0060611198525530015
2024-10-29,0.0,0.0,0.00828672680203163,0.0,0.00828672680203163
2024-10-30,0.003278691461698347,0.0,0.00822006242325881,0.003278691461698347,0.004941370961560464
2024-10-31,0.0204785313435407,0.0,0.008199251337061056,0.0204785313435407,0.012279280006479645
2024-11-01,0.0011267606825905066,0.0,0.009069414496803973,0.0011267606825905066,0.007942653814213467
2024-11-04,0.010686630200965396,0.0,0.00894523908782088,0.010686630200965396,0.0017413911131445164
2024-11-05,0.0009762447895422765,0.0,0.009125351087221444,0.0009762447895422765,0.008149106297679167
2024-11-06,0.0032472832561688384,0.0,0.008988388433154604,0.0032472832561688384,0.005741105176985766
2024-11-07,0.0032367725297229016,0.0,0.008876353752032254,0.0032367725297229016,0.005639581222309353
2024-11-08,0.010721350261407143,0.0,0.008773368404887774,0.010721350261407143,0.001947981856519369
2024-11-11,0.002125399312313366,0.0,0.008974552267855523,0.002125399312313366,0.0068491529555421565
2024-11-12,0.0011463196211460424,0.0,0.008869244102759096,0.0011463196211460424,0.007722924481613054
2024-11-13,0.006532768619432397,0.0,0.00876146167586828,0.006532768619432397,0.0022286930564358823
